iter	Passed	Remaining
3213	330994	182798
3214	331073	182682
3215	331166	182574
3216	331266	182469
3217	331374	182368
3218	331475	182265
3219	331577	182161
3220	331685	182061
3221	331796	181962
3222	331916	181869
3223	332034	181774
3224	332128	181666
3225	332247	181572
3226	332355	181472
3227	332478	181380
3228	332573	181272
3229	332667	181164
3230	332751	181051
3231	332856	180949
3232	332981	180858
3233	333082	180754
3234	333177	180647
3235	333269	180537
3236	333383	180441
3237	333476	180332
3238	333557	180217
3239	333661	180115
3240	333756	180008
3241	333852	179901
3242	333936	179788
3243	334024	179677
3244	334106	179562
3245	334212	179461
3246	334320	179361
3247	334413	179252
3248	334516	179150
3249	334589	179031
3250	334678	178920
3251	334758	178805
3252	334867	178705
3253	334972	178603
3254	335072	178499
3255	335155	178386
3256	335249	178278
3257	335351	178174
3258	335444	178066
3259	335530	177954
3260	335641	177855
3261	335747	177754
3262	335826	177639
3263	335913	177527
3264	336002	177417
3265	336081	177301
3266	336171	177192
3267	336287	177096
3268	336394	176995
3269	336492	176890
3270	336590	176784
3271	336685	176677
3272	336783	176572
3273	336894	176473
3274	336988	176365
3275	337102	176268
3276	337182	176154
3277	337283	176050
3278	337388	175948
3279	337485	175842
3280	337603	175747
3281	337701	175641
3282	337802	175538
3283	337894	175429
3284	337976	175315
3285	338053	175199
3286	338136	175086
3287	338246	174987
3288	338350	174884
3289	338446	174778
3290	338557	174679
3291	338657	174575
3292	338744	174463
3293	338848	174361
3294	338929	174248
3295	339029	174143
3296	339135	174042
3297	339257	173949
3298	339357	173844
3299	339455	173739
3300	339546	173630
3301	339627	173516
3302	339728	173412
3303	339815	173302
3304	339896	173187
3305	339971	173070
3306	340068	172965
3307	340177	172865
3308	340272	172758
3309	340380	172658
3310	340477	172552
3311	340572	172445
3312	340653	172332
3313	340743	172222
3314	340837	172115
3315	340921	172003
3316	341020	171898
3317	341100	171783
3318	341184	171671
3319	341267	171558
3320	341344	171443
3321	341446	171340
3322	341524	171224
3323	341631	171124
3324	341713	171010
3325	341803	170901
3326	341899	170795
3327	341980	170682
3328	342083	170579
3329	342186	170476
3330	342263	170360
3331	342344	170247
3332	342462	170152
3333	342563	170048
3334	342662	169944
3335	342763	169840
3336	342906	169757
3337	343021	169660
3338	343111	169552
3339	343224	169454
3340	343325	169350
3341	343415	169241
3342	343513	169136
3343	343620	169035
3344	343725	168934
3345	343837	168835
3346	343938	168732
3347	344057	168637
3348	344165	168537
3349	344284	168442
3350	344429	168360
3351	344585	168283
3352	344712	168192
3353	344849	168106
3354	344951	168003
3355	345120	167932
3356	345234	167835
3357	345343	167735
3358	345471	167644
3359	345649	167578
3360	345800	167498
3361	345912	167400
3362	346013	167296
3363	346109	167190
3364	346203	167083
3365	346290	166972
3366	346404	166875
3367	346520	166778
3368	346610	166669
3369	346703	166561
3370	346807	166459
3371	346917	166360
3372	347036	166264
3373	347119	166152
3374	347193	166035
3375	347295	165932
3376	347393	165827
3377	347483	165718
3378	347573	165609
3379	347686	165511
3380	347789	165408
3381	347888	165303
3382	347980	165195
3383	348057	165080
3384	348176	164985
3385	348277	164881
3386	348369	164773
3387	348459	164664
3388	348535	164549
3389	348642	164447
3390	348730	164338
3391	348833	164235
3392	348921	164125
3393	349030	164025
3394	349117	163915
3395	349210	163808
3396	349294	163696
3397	349403	163596
3398	349513	163497
3399	349606	163389
3400	349693	163279
3401	349804	163180
3402	349895	163072
3403	350015	162977
3404	350093	162862
3405	350201	162762
3406	350297	162656
3407	350386	162547
3408	350492	162446
3409	350597	162344
3410	350686	162234
3411	350787	162131
3412	350885	162026
3413	350986	161922
3414	351099	161824
3415	351195	161718
3416	351287	161610
3417	351402	161513
3418	351519	161417
3419	351630	161318
3420	351737	161217
3421	351858	161122
3422	351954	161016
3423	352042	160907
3424	352165	160813
3425	352257	160705
3426	352353	160600
3427	352439	160489
3428	352518	160376
3429	352620	160272
3430	352717	160167
3431	352825	160066
3432	352912	159956
3433	353025	159858
3434	353115	159750
3435	353209	159643
3436	353302	159536
3437	353388	159425
3438	353471	159313
3439	353548	159199
3440	353675	159107
3441	353757	158995
3442	353858	158891
3443	353943	158781
3444	354040	158675
3445	354155	158578
3446	354262	158477
3447	354374	158379
3448	354465	158271
3449	354555	158162
3450	354652	158057
3451	354749	157952
3452	354839	157843
3453	354920	157730
3454	355000	157618
3455	355096	157512
3456	355177	157399
3457	355266	157291
3458	355345	157178
3459	355432	157068
3460	355541	156968
3461	355634	156861
3462	355724	156752
3463	355817	156646
3464	355916	156541
3465	356012	156436
3466	356106	156329
3467	356216	156229
3468	356300	156119
3469	356406	156017
3470	356507	155914
3471	356589	155802
3472	356696	155701
3473	356780	155590
3474	356872	155483
3475	356955	155372
3476	357041	155262
3477	357157	155165
3478	357252	155059
3479	357335	154948
3480	357425	154840
3481	357526	154736
3482	357605	154623
3483	357691	154513
3484	357802	154414
3485	357901	154310
3486	357994	154203
3487	358095	154100
3488	358212	154003
3489	358294	153891
3490	358380	153782
3491	358465	153671
3492	358566	153568
3493	358663	153463
3494	358755	153356
3495	358845	153248
3496	358952	153147
3497	359050	153042
3498	359147	152937
3499	359234	152828
3500	359337	152726
3501	359439	152623
3502	359548	152523
3503	359646	152418
3504	359748	152315
3505	359835	152206
3506	359939	152104
3507	360030	151996
3508	360124	151890
3509	360214	151782
3510	360297	151671
3511	360388	151564
3512	360476	151455
3513	360560	151345
3514	360654	151238
3515	360748	151132
3516	360820	151017
3517	360944	150923
3518	361040	150818
3519	361133	150711
3520	361221	150602
3521	361301	150490
3522	361396	150385
3523	361517	150290
3524	361596	150177
3525	361699	150075
3526	361820	149980
3527	361926	149879
3528	362000	149765
3529	362101	149661
3530	362196	149555
3531	362326	149464
3532	362430	149362
3533	362526	149257
3534	362653	149165
3535	362759	149063
3536	362857	148959
3537	362937	148847
3538	363043	148746
3539	363129	148636
3540	363216	148527
3541	363316	148424
3542	363399	148313
3543	363503	148211
3544	363585	148100
3545	363686	147997
3546	363765	147885
3547	363850	147775
3548	363949	147671
3549	364043	147565
3550	364143	147462
3551	364235	147355
3552	364337	147252
3553	364448	147153
3554	364555	147052
3555	364651	146947
3556	364745	146841
3557	364829	146731
3558	364914	146622
3559	365007	146515
3560	365098	146408
3561	365182	146298
3562	365292	146199
3563	365393	146095
3564	365476	145985
3565	365573	145880
3566	365679	145779
3567	365763	145669
3568	365841	145557
3569	365929	145449
3570	366025	145344
3571	366110	145234
3572	366213	145132
3573	366319	145031
3574	366410	144924
3575	366510	144821
3576	366596	144711
3577	366687	144604
3578	366775	144496
3579	366874	144392
3580	366971	144288
3581	367067	144183
3582	367170	144080
3583	367282	143982
3584	367376	143876
3585	367464	143768
3586	367569	143666
3587	367673	143564
3588	367753	143453
3589	367839	143344
3590	367942	143242
3591	368030	143134
3592	368113	143024
3593	368210	142919
3594	368318	142819
3595	368397	142708
3596	368481	142598
3597	368574	142492
3598	368670	142387
3599	368767	142282
3600	368855	142174
3601	368948	142068
3602	369046	141964
3603	369154	141864
3604	369274	141768
3605	369379	141667
3606	369495	141569
3607	369579	141460
3608	369678	141356
3609	369782	141254
3610	369872	141147
3611	369960	141039
3612	370071	140940
3613	370185	140842
3614	370279	140736
3615	370371	140630
3616	370474	140528
3617	370568	140422
3618	370651	140313
3619	370757	140211
3620	370857	140108
3621	370969	140009
3622	371078	139909
3623	371181	139807
3624	371276	139702
3625	371408	139610
3626	371497	139503
3627	371605	139403
3628	371692	139295
3629	371778	139186
3630	371876	139082
3631	371972	138977
3632	372060	138869
3633	372163	138767
3634	372243	138656
3635	372354	138557
3636	372443	138450
3637	372553	138350
3638	372649	138245
3639	372740	138139
3640	372819	138028
3641	372911	137921
3642	372990	137811
3643	373081	137704
3644	373164	137594
3645	373249	137485
3646	373370	137390
3647	373480	137290
3648	373582	137188
3649	373670	137080
3650	373778	136980
3651	373882	136878
3652	373973	136772
3653	374052	136661
3654	374151	136557
3655	374236	136449
3656	374331	136344
3657	374436	136242
3658	374513	136130
3659	374602	136023
3660	374695	135917
3661	374778	135808
3662	374860	135698
3663	374945	135590
3664	375046	135487
3665	375149	135385
3666	375245	135280
3667	375372	135187
3668	375458	135079
3669	375562	134977
3670	375645	134867
3671	375745	134765
3672	375822	134653
3673	375916	134548
3674	376028	134449
3675	376118	134342
3676	376204	134234
3677	376319	134136
3678	376404	134028
3679	376492	133920
3680	376588	133816
3681	376683	133711
3682	376769	133603
3683	376862	133497
3684	376981	133401
3685	377061	133291
3686	377163	133188
3687	377268	133087
3688	377366	132983
3689	377468	132881
3690	377562	132776
3691	377649	132668
3692	377742	132562
3693	377844	132460
3694	377926	132350
3695	378016	132244
3696	378130	132146
3697	378216	132038
3698	378311	131933
3699	378423	131834
3700	378508	131726
3701	378600	131620
3702	378702	131518
3703	378800	131414
3704	378921	131318
3705	379011	131211
3706	379104	131106
3707	379190	130998
3708	379294	130896
3709	379381	130789
3710	379453	130676
3711	379540	130569
3712	379643	130467
3713	379736	130361
3714	379855	130265
3715	379944	130158
3716	380043	130055
3717	380124	129945
3718	380233	129845
3719	380336	129743
3720	380419	129635
3721	380527	129534
3722	380638	129435
3723	380718	129325
3724	380815	129221
3725	380919	129119
3726	381013	129014
3727	381115	128912
3728	381206	128806
3729	381306	128703
3730	381418	128604
3731	381514	128500
3732	381599	128392
3733	381696	128288
3734	381796	128185
3735	381881	128077
3736	381964	127968
3737	382051	127861
3738	382156	127760
3739	382258	127657
3740	382340	127548
3741	382427	127441
3742	382529	127339
3743	382607	127229
3744	382688	127119
3745	382765	127009
3746	382859	126904
3747	382955	126800
3748	383048	126695
3749	383136	126588
3750	383223	126481
3751	383306	126372
3752	383400	126267
3753	383493	126162
3754	383583	126056
3755	383695	125957
3756	383789	125852
3757	383879	125746
3758	383960	125637
3759	384064	125536
3760	384151	125428
3761	384256	125327
3762	384341	125219
3763	384443	125117
3764	384531	125010
3765	384634	124909
3766	384744	124809
3767	384833	124703
3768	384946	124604
3769	385045	124501
3770	385154	124401
3771	385233	124291
3772	385325	124186
3773	385429	124085
3774	385521	123979
3775	385608	123872
3776	385719	123773
3777	385813	123668
3778	385899	123561
3779	386006	123460
3780	386103	123357
3781	386214	123257
3782	386316	123155
3783	386412	123051
3784	386495	122943
3785	386601	122842
3786	386702	122740
3787	386800	122636
3788	386932	122543
3789	387043	122444
3790	387164	122348
3791	387266	122246
3792	387496	122184
3793	387685	122109
3794	387810	122014
3795	387916	121913
3796	388035	121816
3797	388145	121717
3798	388241	121612
3799	388344	121511
3800	388455	121411
3801	388549	121306
3802	388654	121205
3803	388759	121104
3804	388862	121002
3805	388961	120898
3806	389077	120801
3807	389187	120701
3808	389277	120595
3809	389381	120493
3810	389472	120388
3811	389571	120284
3812	389662	120179
3813	389770	120078
3814	389878	119978
3815	389977	119875
3816	390078	119772
3817	390186	119672
3818	390303	119574
3819	390407	119472
3820	390491	119365
3821	390628	119273
3822	390727	119170
3823	390838	119070
3824	390938	118967
3825	391075	118876
3826	391176	118773
3827	391295	118676
3828	391400	118575
3829	391515	118476
3830	391621	118375
3831	391745	118280
3832	391890	118190
3833	391996	118089
3834	392089	117984
3835	392187	117881
3836	392290	117779
3837	392412	117682
3838	392496	117575
3839	392594	117471
3840	392682	117365
3841	392776	117260
3842	392866	117154
3843	392983	117056
3844	393071	116950
3845	393154	116842
3846	393259	116740
3847	393346	116634
3848	393443	116530
3849	393555	116431
3850	393644	116325
3851	393743	116221
3852	393849	116120
3853	393925	116010
3854	394020	115906
3855	394133	115807
3856	394236	115705
3857	394311	115595
3858	394391	115486
3859	394486	115382
3860	394592	115281
3861	394684	115175
3862	394787	115073
3863	394865	114964
3864	394963	114861
3865	395038	114751
3866	395126	114645
3867	395222	114541
3868	395329	114440
3869	395422	114335
3870	395531	114235
3871	395618	114128
3872	395721	114026
3873	395820	113923
3874	395924	113821
3875	396043	113724
3876	396125	113616
3877	396255	113522
3878	396369	113423
3879	396458	113317
3880	396562	113216
3881	396662	113113
3882	396756	113008
3883	396844	112902
3884	396921	112793
3885	397008	112686
3886	397082	112576
3887	397178	112472
3888	397263	112365
3889	397354	112260
3890	397446	112155
3891	397526	112046
3892	397637	111947
3893	397739	111845
3894	397846	111744
3895	397918	111633
3896	398006	111527
3897	398094	111421
3898	398192	111318
3899	398296	111216
3900	398379	111109
3901	398474	111004
3902	398552	110896
3903	398640	110790
3904	398737	110686
3905	398814	110577
3906	398903	110471
3907	398981	110363
3908	399078	110259
3909	399163	110152
3910	399242	110044
3911	399359	109946
3912	399446	109840
3913	399541	109736
3914	399642	109633
3915	399754	109534
3916	399852	109431
3917	399932	109323
3918	400028	109219
3919	400130	109117
3920	400230	109014
3921	400330	108912
3922	400430	108809
3923	400536	108708
3924	400633	108604
3925	400714	108496
3926	400808	108392
3927	400917	108292
3928	401013	108188
3929	401112	108085
3930	401201	107980
3931	401296	107876
3932	401412	107778
3933	401494	107670
3934	401602	107570
3935	401710	107469
3936	401822	107370
3937	401952	107275
3938	402061	107175
3939	402156	107071
3940	402257	106969
3941	402369	106869
3942	402476	106769
3943	402599	106672
3944	402713	106573
3945	402830	106475
3946	402950	106378
3947	403048	106274
3948	403134	106168
3949	403210	106059
3950	403300	105954
3951	403405	105853
3952	403498	105748
3953	403606	105648
3954	403695	105542
3955	403796	105440
3956	403874	105331
3957	403992	105234
3958	404095	105132
3959	404206	105032
3960	404285	104924
3961	404392	104823
3962	404485	104719
3963	404578	104614
3964	404677	104511
3965	404769	104407
3966	404864	104303
3967	404977	104204
3968	405081	104102
3969	405180	103999
3970	405281	103897
3971	405372	103792
3972	405471	103689
3973	405559	103584
3974	405643	103477
3975	405744	103375
3976	405829	103268
3977	405939	103168
3978	406042	103066
3979	406131	102961
3980	406213	102854
3981	406306	102750
3982	406413	102649
3983	406502	102543
3984	406604	102441
3985	406702	102338
3986	406804	102236
3987	406893	102131
3988	406997	102030
3989	407115	101931
3990	407211	101828
3991	407321	101728
3992	407401	101620
3993	407510	101520
3994	407590	101413
3995	407683	101308
3996	407773	101203
3997	407859	101097
3998	407949	100992
3999	408060	100892
4000	408167	100792
4001	408282	100693
4002	408363	100586
4003	408455	100481
4004	408551	100378
4005	408656	100276
4006	408767	100177
4007	408856	100071
4008	408947	99967
4009	409065	99869
4010	409143	99761
4011	409243	99658
4012	409362	99560
4013	409462	99458
4014	409544	99351
4015	409639	99247
4016	409734	99144
4017	409809	99035
4018	409918	98935
4019	410005	98829
4020	410108	98727
4021	410202	98624
4022	410326	98527
4023	410452	98431
4024	410586	98336
4025	410692	98235
4026	410796	98134
4027	410938	98041
4028	411066	97945
4029	411195	97850
4030	411316	97752
4031	411410	97648
4032	411506	97545
4033	411616	97445
4034	411725	97344
4035	411813	97239
4036	411900	97133
4037	412021	97036
4038	412191	96950
4039	412285	96846
4040	412389	96744
4041	412490	96642
4042	412576	96536
4043	412658	96429
4044	412758	96327
4045	412858	96224
4046	412956	96121
4047	413054	96018
4048	413150	95915
4049	413238	95810
4050	413330	95705
4051	413420	95600
4052	413524	95499
4053	413627	95397
4054	413719	95293
4055	413826	95192
4056	413934	95091
4057	414019	94985
4058	414158	94892
4059	414260	94790
4060	414356	94686
4061	414673	94633
4062	414791	94535
4063	415172	94496
4064	415269	94393
4065	415365	94289
4066	415495	94194
4067	415637	94100
4068	415752	94001
4069	415856	93899
4070	415963	93798
4071	416100	93704
4072	416235	93609
4073	416359	93512
4074	416467	93411
4075	416580	93311
4076	416710	93215
4077	416829	93117
4078	416932	93014
4079	417064	92919
4080	417186	92821
4081	417278	92717
4082	417440	92628
4083	417586	92535
4084	417733	92443
4085	417829	92339
4086	417953	92242
4087	418071	92143
4088	418181	92042
4089	418293	91942
4090	418392	91839
4091	418501	91739
4092	418621	91640
4093	418750	91544
4094	418886	91449
4095	419001	91349
4096	419141	91255
4097	419248	91154
4098	419366	91055
4099	419475	90954
4100	419567	90850
4101	419675	90748
4102	419800	90651
4103	419928	90554
4104	420025	90451
4105	420149	90353
4106	420242	90249
4107	420382	90155
4108	420513	90058
4109	420605	89954
4110	420717	89854
4111	420815	89750
4112	420900	89644
4113	421006	89543
4114	421131	89445
4115	421277	89352
4116	421366	89247
4117	421538	89159
4118	421648	89059
4119	421749	88956
4120	421893	88862
4121	422029	88767
4122	422124	88663
4123	422216	88558
4124	422371	88467
4125	422479	88366
4126	422572	88262
4127	422690	88162
4128	422822	88066
4129	422938	87967
4130	423035	87863
4131	423160	87765
4132	423262	87663
4133	423378	87563
4134	423476	87460
4135	423583	87359
4136	423673	87253
4137	423785	87153
4138	423867	87046
4139	423963	86943
4140	424083	86844
4141	424212	86747
4142	424304	86642
4143	424391	86537
4144	424506	86437
4145	424626	86338
4146	424744	86239
4147	424837	86135
4148	424934	86031
4149	425029	85927
4150	425141	85827
4151	425257	85727
4152	425370	85627
4153	425479	85526
4154	425575	85422
4155	425685	85321
4156	425798	85221
4157	425921	85122
4158	426010	85017
4159	426100	84912
4160	426194	84808
4161	426280	84703
4162	426442	84612
4163	426533	84507
4164	426636	84405
4165	426728	84300
4166	426834	84199
4167	426943	84098
4168	427029	83992
4169	427118	83887
4170	427254	83791
4171	427371	83691
4172	427469	83588
4173	427573	83486
4174	427682	83385
4175	427840	83293
4176	427953	83193
4177	428055	83090
4178	428192	82994
4179	428306	82894
4180	428420	82794
4181	428497	82687
4182	428616	82587
4183	428711	82483
4184	428829	82384
4185	428918	82279
4186	429007	82174
4187	429109	82071
4188	429196	81966
4189	429304	81865
4190	429439	81768
4191	429523	81662
4192	429616	81558
4193	429706	81453
4194	429800	81349
4195	429890	81244
4196	429990	81141
4197	430082	81037
4198	430192	80936
4199	430275	80830
4200	430372	80726
4201	430489	80627
4202	430576	80521
4203	430656	80415
4204	430754	80311
4205	430843	80206
4206	430961	80107
4207	431043	80001
4208	431130	79895
4209	431211	79789
4210	431333	79690
4211	431433	79587
4212	431538	79485
4213	431633	79382
4214	431730	79278
4215	431842	79177
4216	431967	79079
4217	432087	78980
4218	432201	78880
4219	432308	78778
4220	432409	78675
4221	432547	78579
4222	432658	78478
4223	432758	78376
4224	432858	78273
4225	432933	78165
4226	433028	78061
4227	433125	77958
4228	433217	77854
4229	433309	77749
4230	433419	77648
4231	433540	77549
4232	433640	77446
4233	433745	77344
4234	433835	77240
4235	433919	77134
4236	434023	77032
4237	434122	76929
4238	434229	76827
4239	434315	76722
4240	434435	76622
4241	434543	76521
4242	434637	76417
4243	434757	76318
4244	434841	76212
4245	434948	76110
4246	435041	76006
4247	435143	75904
4248	435237	75800
4249	435327	75695
4250	435418	75591
4251	435517	75488
4252	435593	75381
4253	435688	75277
4254	435822	75180
4255	435970	75086
4256	436113	74990
4257	436233	74891
4258	436371	74794
4259	436498	74696
4260	436619	74597
4261	436745	74498
4262	436887	74403
4263	437006	74303
4264	437146	74207
4265	437288	74111
4266	437450	74019
4267	437593	73923
4268	437694	73820
4269	437803	73719
4270	437897	73615
4271	437992	73511
4272	438092	73408
4273	438193	73305
4274	438291	73202
4275	438384	73098
4276	438485	72995
4277	438593	72893
4278	438675	72787
4279	438760	72682
4280	438854	72578
4281	438954	72475
4282	439045	72371
4283	439130	72265
4284	439255	72167
4285	439359	72064
4286	439472	71963
4287	439578	71861
4288	439661	71756
4289	439753	71652
4290	439842	71547
4291	439918	71440
4292	439995	71334
4293	440096	71231
4294	440190	71127
4295	440283	71023
4296	440372	70918
4297	440473	70815
4298	440589	70715
4299	440686	70612
4300	440764	70505
4301	440855	70401
4302	440970	70301
4303	441057	70196
4304	441145	70091
4305	441232	69986
4306	441313	69880
4307	441406	69776
4308	441488	69671
4309	441572	69565
4310	441648	69459
4311	441720	69351
4312	441821	69249
4313	441923	69146
4314	442011	69041
4315	442094	68936
4316	442178	68831
4317	442259	68725
4318	442348	68620
4319	442423	68514
4320	442532	68412
4321	442633	68310
4322	442730	68206
4323	442807	68100
4324	442898	67996
4325	442980	67890
4326	443088	67789
4327	443185	67686
4328	443310	67587
4329	443394	67481
4330	443485	67377
4331	443591	67276
4332	443677	67171
4333	443757	67065
4334	443843	66960
4335	443930	66855
4336	444029	66752
4337	444114	66647
4338	444199	66542
4339	444306	66441
4340	444419	66340
4341	444497	66234
4342	444577	66128
4343	444667	66024
4344	444758	65920
4345	444837	65814
4346	444938	65712
4347	445037	65609
4348	445122	65504
4349	445217	65400
4350	445313	65297
4351	445412	65194
4352	445499	65090
4353	445603	64988
4354	445713	64886
4355	445820	64785
4356	445923	64683
4357	445999	64576
4358	446096	64473
4359	446194	64370
4360	446284	64266
4361	446393	64165
4362	446474	64059
4363	446574	63957
4364	446667	63853
4365	446766	63750
4366	446863	63647
4367	446964	63545
4368	447059	63441
4369	447147	63337
4370	447263	63236
4371	447343	63131
4372	447426	63026
4373	447504	62920
4374	447582	62814
4375	447657	62708
4376	447765	62607
4377	447861	62504
4378	447968	62402
4379	448068	62299
4380	448155	62195
4381	448266	62094
4382	448371	61992
4383	448480	61891
4384	448561	61785
4385	448659	61683
4386	448750	61579
4387	448860	61477
4388	448954	61374
4389	449044	61270
4390	449119	61164
4391	449237	61064
4392	449343	60962
4393	449450	60860
4394	449536	60756
4395	449619	60651
4396	449744	60552
4397	449849	60450
4398	449954	60348
4399	450070	60248
4400	450173	60145
4401	450265	60042
4402	450363	59939
4403	450477	59838
4404	450556	59733
4405	450634	59627
4406	450754	59527
4407	450852	59425
4408	450937	59320
4409	451027	59216
4410	451147	59116
4411	451250	59014
4412	451322	58908
4413	451421	58805
4414	451512	58701
4415	451603	58597
4416	451697	58494
4417	451793	58391
4418	451936	58294
4419	452025	58190
4420	452105	58085
4421	452212	57983
4422	452290	57878
4423	452375	57774
4424	452467	57670
4425	452560	57567
4426	452650	57463
4427	452743	57359
4428	452824	57254
4429	452902	57149
4430	452992	57045
4431	453111	56945
4432	453206	56842
4433	453292	56738
4434	453384	56634
4435	453492	56533
4436	453587	56430
4437	453667	56325
4438	453755	56221
4439	453825	56114
4440	453917	56011
4441	454008	55907
4442	454098	55804
4443	454211	55703
4444	454286	55597
4445	454393	55496
4446	454490	55393
4447	454583	55289
4448	454663	55185
4449	454748	55080
4450	454858	54979
4451	454946	54875
4452	455056	54774
4453	455155	54671
4454	455240	54567
4455	455321	54462
4456	455409	54358
4457	455494	54254
4458	455584	54151
4459	455687	54049
4460	455796	53947
4461	455889	53844
4462	455976	53740
4463	456060	53636
4464	456153	53532
4465	456258	53431
4466	456346	53327
4467	456450	53225
4468	456535	53121
4469	456617	53016
4470	456694	52911
4471	456797	52809
4472	456882	52705
4473	456974	52602
4474	457094	52502
4475	457211	52401
4476	457297	52297
4477	457384	52193
4478	457472	52089
4479	457569	51987
4480	457661	51883
4481	457743	51779
4482	457829	51675
4483	457928	51573
4484	458026	51470
4485	458110	51366
4486	458200	51262
4487	458281	51158
4488	458372	51055
4489	458452	50950
4490	458527	50845
4491	458625	50742
4492	458705	50638
4493	458805	50536
4494	458900	50433
4495	458998	50330
4496	459084	50226
4497	459174	50123
4498	459252	50018
4499	459323	49913
4500	459437	49812
4501	459524	49708
4502	459628	49606
4503	459710	49502
4504	459789	49398
4505	459879	49294
4506	459958	49190
4507	460054	49087
4508	460135	48983
4509	460239	48881
4510	460335	48778
4511	460428	48675
4512	460517	48572
4513	460596	48467
4514	460692	48365
4515	460776	48261
4516	460869	48158
4517	460946	48053
4518	461038	47950
4519	461116	47845
4520	461209	47743
4521	461320	47641
4522	461395	47537
4523	461487	47434
4524	461576	47330
4525	461668	47227
4526	461754	47124
4527	461838	47020
4528	461940	46918
4529	462018	46813
4530	462120	46711
4531	462225	46610
4532	462309	46506
4533	462390	46402
4534	462480	46298
4535	462588	46197
4536	462670	46093
4537	462754	45989
4538	462836	45885
4539	462928	45783
4540	463014	45679
4541	463109	45576
4542	463207	45474
4543	463314	45372
4544	463401	45269
4545	463485	45165
4546	463557	45060
4547	463644	44957
4548	463734	44854
4549	463827	44751
4550	463907	44647
4551	464007	44545
4552	464099	44442
4553	464194	44340
4554	464285	44237
4555	464379	44134
4556	464457	44030
4557	464576	43929
4558	464663	43826
4559	464767	43724
4560	464855	43621
4561	464959	43519
4562	465057	43417
4563	465140	43313
4564	465242	43211
4565	465323	43108
4566	465421	43005
4567	465497	42901
4568	465609	42800
4569	465696	42697
4570	465792	42594
4571	465897	42493
4572	466003	42391
4573	466087	42288
4574	466175	42185
4575	466254	42081
4576	466338	41977
4577	466436	41875
4578	466518	41771
4579	466627	41670
4580	466726	41568
4581	466814	41465
4582	466901	41362
4583	467001	41259
4584	467095	41157
4585	467186	41054
4586	467268	40950
4587	467357	40847
4588	467465	40746
4589	467553	40643
4590	467636	40540
4591	467723	40436
4592	467813	40333
4593	467919	40232
4594	468025	40131
4595	468124	40028
4596	468207	39925
4597	468304	39823
4598	468384	39719
4599	468469	39616
4600	468565	39513
4601	468647	39410
4602	468747	39308
4603	468834	39205
4604	468936	39103
4605	469039	39001
4606	469126	38898
4607	469214	38795
4608	469289	38691
4609	469360	38587
4610	469443	38483
4611	469528	38380
4612	469602	38276
4613	469708	38175
4614	469796	38072
4615	469884	37969
4616	469976	37866
4617	470081	37765
4618	470187	37663
4619	470268	37560
4620	470382	37459
4621	470466	37356
4622	470571	37254
4623	470671	37152
4624	470782	37051
4625	470870	36948
4626	470966	36846
4627	471094	36746
4628	471189	36644
4629	471286	36542
4630	471399	36441
4631	471506	36340
4632	471610	36238
4633	471710	36136
4634	471802	36034
4635	471897	35931
4636	471978	35828
4637	472086	35727
4638	472180	35624
4639	472273	35522
4640	472354	35418
4641	472456	35317
4642	472552	35214
4643	472679	35115
4644	472773	35012
4645	472863	34910
4646	472955	34807
4647	473061	34706
4648	473139	34602
4649	473238	34500
4650	473312	34396
4651	473418	34295
4652	473495	34191
4653	473582	34088
4654	473678	33986
4655	473792	33885
4656	473883	33783
4657	473978	33681
4658	474085	33579
4659	474169	33476
4660	474241	33372
4661	474315	33269
4662	474414	33167
4663	474497	33064
4664	474577	32960
4665	474674	32858
4666	474750	32755
4667	474841	32652
4668	474933	32550
4669	475042	32449
4670	475134	32346
4671	475236	32245
4672	475338	32143
4673	475425	32040
4674	475510	31938
4675	475597	31835
4676	475668	31731
4677	475768	31629
4678	475852	31526
4679	475957	31425
4680	476044	31322
4681	476121	31219
4682	476234	31118
4683	476344	31017
4684	476418	30913
4685	476506	30811
4686	476588	30708
4687	476678	30605
4688	476750	30502
4689	476839	30399
4690	476925	30297
4691	476992	30193
4692	477085	30091
4693	477174	29988
4694	477261	29886
4695	477338	29782
4696	477412	29679
4697	477499	29576
4698	477576	29473
4699	477655	29370
4700	477755	29268
4701	477831	29165
4702	477918	29063
4703	477996	28960
4704	478084	28857
4705	478166	28754
4706	478255	28652
4707	478340	28550
4708	478417	28446
4709	478508	28344
4710	478579	28241
4711	478652	28138
4712	478722	28034
4713	478830	27933
4714	478934	27832
4715	479040	27730
4716	479126	27628
4717	479208	27525
4718	479290	27422
4719	479366	27319
4720	479449	27217
4721	479546	27115
4722	479641	27013
4723	479713	26910
4724	479811	26808
4725	479887	26705
4726	479955	26602
4727	480043	26499
4728	480115	26396
4729	480190	26293
4730	480260	26190
4731	480353	26088
4732	480445	25986
4733	480523	25883
4734	480624	25782
4735	480702	25679
4736	480789	25577
4737	480863	25474
4738	480943	25371
4739	481015	25268
4740	481090	25165
4741	481167	25062
4742	481254	24960
4743	481344	24858
4744	481414	24755
4745	481487	24652
4746	481569	24550
4747	481647	24447
4748	481716	24344
4749	481816	24242
4750	481901	24140
4751	481993	24038
4752	482074	23936
4753	482156	23833
4754	482237	23731
4755	482321	23629
4756	482402	23526
4757	482482	23424
4758	482559	23321
4759	482636	23219
4760	482708	23116
4761	482783	23013
4762	482868	22911
4763	482945	22809
4764	483044	22707
4765	483114	22604
4766	483205	22502
