iter	MAE
2926	0.1398815788
2927	0.1398810719
2928	0.1398803862
2929	0.1398794964
2930	0.1398790452
2931	0.1398782024
2932	0.1398773252
2933	0.1398766149
2934	0.1398759046
2935	0.1398750918
2936	0.1398744067
2937	0.1398735233
2938	0.1398730192
2939	0.1398720283
2940	0.1398713804
2941	0.1398708485
2942	0.1398700503
2943	0.1398696031
2944	0.1398687196
2945	0.1398675758
2946	0.1398668694
2947	0.139866522
2948	0.1398662111
2949	0.1398656595
2950	0.1398648765
2951	0.1398646006
2952	0.1398641672
2953	0.1398632158
2954	0.1398624202
2955	0.1398616575
2956	0.139861028
2957	0.1398603241
2958	0.1398598195
2959	0.1398587516
2960	0.1398582686
2961	0.1398576513
2962	0.139857014
2963	0.1398563267
2964	0.1398555384
2965	0.139854744
2966	0.139854007
2967	0.1398533718
2968	0.1398529076
2969	0.1398523811
2970	0.1398518701
2971	0.1398508943
2972	0.1398501663
2973	0.1398493902
2974	0.1398485138
2975	0.1398476614
2976	0.1398472638
2977	0.1398466769
2978	0.1398460547
2979	0.1398451481
2980	0.1398443511
2981	0.1398435784
2982	0.1398426077
2983	0.1398422152
2984	0.1398418196
2985	0.1398413921
2986	0.1398406911
2987	0.1398400169
2988	0.1398393796
2989	0.1398388644
2990	0.1398383462
2991	0.1398377339
2992	0.1398369717
2993	0.1398361127
2994	0.1398356777
2995	0.139835248
2996	0.1398348515
2997	0.1398342938
2998	0.1398332591
2999	0.1398319482
3000	0.1398311394
3001	0.1398305461
3002	0.1398297746
3003	0.1398291034
3004	0.1398286124
3005	0.1398282772
3006	0.1398277425
3007	0.1398269864
3008	0.139826323
3009	0.1398259833
3010	0.1398246704
3011	0.1398240013
3012	0.1398233934
3013	0.1398226078
3014	0.1398219639
3015	0.1398215207
3016	0.1398209345
3017	0.1398199573
3018	0.1398194952
3019	0.1398187076
3020	0.1398176259
3021	0.1398168766
3022	0.1398158699
3023	0.1398149544
3024	0.139814592
3025	0.1398133791
3026	0.1398124582
3027	0.139811505
3028	0.1398103718
3029	0.1398099448
3030	0.1398086206
3031	0.1398079869
3032	0.1398068788
3033	0.1398063305
3034	0.1398055031
3035	0.1398045279
3036	0.1398036538
3037	0.1398031636
3038	0.1398024998
3039	0.139801874
3040	0.1398012455
3041	0.1398005222
3042	0.1397992153
3043	0.1397981953
3044	0.1397976456
3045	0.139796963
3046	0.1397960043
3047	0.1397956379
3048	0.1397947847
3049	0.1397942919
3050	0.1397937864
3051	0.1397930384
3052	0.1397927396
3053	0.1397918984
3054	0.1397909303
3055	0.1397906386
3056	0.139790191
3057	0.1397895827
3058	0.1397891706
3059	0.1397883131
3060	0.1397876204
3061	0.139786533
3062	0.1397855897
3063	0.1397843051
3064	0.1397835219
3065	0.1397830507
3066	0.139782207
3067	0.1397815188
3068	0.1397803996
3069	0.1397800404
3070	0.1397791079
3071	0.1397787064
3072	0.1397783806
3073	0.1397776979
3074	0.1397769646
3075	0.1397765949
3076	0.1397755133
3077	0.1397747845
3078	0.1397742287
3079	0.1397738413
3080	0.1397730796
3081	0.1397721813
3082	0.1397713714
3083	0.1397710711
3084	0.1397705496
3085	0.139770042
3086	0.1397694016
3087	0.1397686942
3088	0.1397679324
3089	0.1397672667
3090	0.139766087
3091	0.1397655205
3092	0.139764791
3093	0.139764197
3094	0.1397636984
3095	0.1397629358
3096	0.1397618963
3097	0.1397613721
3098	0.1397606064
3099	0.1397595697
3100	0.1397587591
3101	0.1397580195
3102	0.1397575503
3103	0.1397572313
3104	0.1397560458
3105	0.1397553333
3106	0.139754711
3107	0.1397538462
3108	0.1397534544
3109	0.1397532201
3110	0.139752692
3111	0.1397517928
3112	0.139751047
3113	0.139750111
3114	0.1397493889
3115	0.1397484676
3116	0.1397481258
3117	0.139747326
3118	0.1397465818
3119	0.1397458343
3120	0.1397450766
3121	0.1397443352
3122	0.1397439123
3123	0.1397432949
3124	0.1397422894
3125	0.139741761
3126	0.1397414198
3127	0.1397406117
3128	0.1397400765
3129	0.1397397574
3130	0.1397388564
3131	0.1397384827
3132	0.1397377688
3133	0.1397374089
3134	0.1397369128
3135	0.13973615
3136	0.1397354633
3137	0.139735139
3138	0.1397343353
3139	0.1397340774
3140	0.1397335421
3141	0.139732232
3142	0.1397312839
3143	0.1397304165
3144	0.1397297979
3145	0.1397294134
3146	0.1397289463
3147	0.1397286228
3148	0.1397278346
3149	0.1397272573
3150	0.1397265897
3151	0.139725621
3152	0.1397248983
3153	0.1397240502
3154	0.1397232619
3155	0.1397223149
3156	0.13972152
3157	0.1397207303
3158	0.1397199995
3159	0.1397189618
3160	0.1397183038
3161	0.1397177328
3162	0.1397168229
3163	0.1397159821
3164	0.1397151576
3165	0.1397144683
3166	0.1397138865
3167	0.1397133697
3168	0.1397126693
3169	0.1397118103
3170	0.1397115045
3171	0.1397110487
3172	0.1397098788
3173	0.1397089084
3174	0.139708524
3175	0.1397079627
3176	0.1397074272
3177	0.139706728
3178	0.1397060903
3179	0.1397057459
3180	0.139704897
3181	0.1397045284
3182	0.1397041695
3183	0.1397037142
3184	0.1397032001
3185	0.1397025771
3186	0.1397018853
3187	0.1397013494
3188	0.1397006894
3189	0.1396999239
3190	0.1396993636
3191	0.139698748
3192	0.1396977971
3193	0.1396971813
3194	0.1396965472
3195	0.1396958385
3196	0.1396953477
3197	0.1396942765
3198	0.1396934948
3199	0.1396925845
3200	0.1396923751
3201	0.1396918771
3202	0.1396913651
3203	0.139690908
3204	0.1396903874
3205	0.1396899954
3206	0.1396891871
3207	0.1396883709
3208	0.1396871914
3209	0.139686525
3210	0.1396860749
3211	0.1396856467
3212	0.1396851381
3213	0.1396848284
3214	0.1396844619
3215	0.1396840936
3216	0.1396834952
3217	0.1396829348
3218	0.1396821301
3219	0.1396818385
3220	0.139680826
3221	0.1396802381
3222	0.1396796629
3223	0.139678921
3224	0.1396779364
3225	0.1396774662
3226	0.1396770101
3227	0.1396760969
3228	0.1396750968
3229	0.1396744845
3230	0.1396739002
3231	0.139673201
3232	0.1396723594
3233	0.1396717979
3234	0.13967147
3235	0.1396708719
3236	0.1396703225
3237	0.1396698913
3238	0.1396696029
3239	0.139669191
3240	0.1396681766
3241	0.1396674934
3242	0.1396672335
3243	0.1396667597
3244	0.1396660359
3245	0.1396655636
3246	0.1396648784
3247	0.1396641686
3248	0.1396634487
3249	0.1396628521
3250	0.1396620445
3251	0.1396616922
3252	0.1396605011
3253	0.1396595129
3254	0.139658652
3255	0.1396580486
3256	0.1396572565
3257	0.1396567541
3258	0.139656017
3259	0.1396553691
3260	0.1396548693
3261	0.1396542039
3262	0.1396536055
3263	0.1396528276
3264	0.1396523927
3265	0.1396518402
3266	0.1396513047
3267	0.1396508968
3268	0.1396503771
3269	0.1396497796
3270	0.1396494191
3271	0.1396484592
3272	0.139647975
3273	0.1396470874
3274	0.1396466429
3275	0.1396459119
3276	0.1396452461
3277	0.1396444527
3278	0.1396434992
3279	0.1396427493
3280	0.1396416682
3281	0.1396413176
3282	0.1396402825
3283	0.1396395732
3284	0.1396392011
3285	0.139638778
3286	0.1396378829
3287	0.1396370503
3288	0.1396359712
3289	0.1396352313
3290	0.1396345588
3291	0.1396337254
3292	0.1396332414
3293	0.1396321492
3294	0.1396313251
3295	0.1396304911
3296	0.1396295443
3297	0.1396288437
3298	0.1396280172
3299	0.1396271733
3300	0.1396265424
3301	0.1396257228
3302	0.1396251824
3303	0.1396248884
3304	0.1396243806
3305	0.1396236556
3306	0.1396231956
3307	0.1396226368
3308	0.1396220768
3309	0.1396214241
3310	0.1396208737
3311	0.1396205845
3312	0.1396202305
3313	0.1396197296
3314	0.1396191993
3315	0.1396188796
3316	0.1396185471
3317	0.1396179683
3318	0.1396172526
3319	0.1396169935
3320	0.1396167075
3321	0.1396162207
3322	0.13961575
3323	0.1396151368
3324	0.1396141989
3325	0.1396135571
3326	0.1396122906
3327	0.1396115211
3328	0.1396108377
3329	0.139610575
3330	0.1396101402
3331	0.1396099117
3332	0.1396093247
3333	0.1396085209
3334	0.1396082498
3335	0.139607383
3336	0.1396066438
3337	0.1396059809
3338	0.1396051975
3339	0.1396043233
3340	0.1396038648
3341	0.1396033758
3342	0.1396027641
3343	0.139602131
3344	0.1396015012
3345	0.1396010886
3346	0.1396002125
3347	0.1395996787
3348	0.1395991836
3349	0.1395987497
3350	0.1395979995
3351	0.1395973305
3352	0.139596932
3353	0.1395962995
3354	0.1395956558
3355	0.1395948219
3356	0.1395941821
3357	0.1395934323
3358	0.1395931185
3359	0.1395925293
3360	0.1395915405
3361	0.1395907916
3362	0.1395900998
3363	0.1395895702
3364	0.1395889786
3365	0.1395883588
3366	0.1395869552
3367	0.1395860546
3368	0.1395855132
3369	0.1395850485
3370	0.1395841538
3371	0.1395835986
3372	0.1395821209
3373	0.1395816551
3374	0.1395812053
3375	0.1395803119
3376	0.1395797554
3377	0.1395792782
3378	0.139578811
3379	0.1395779431
3380	0.139577269
3381	0.1395766183
3382	0.1395761464
3383	0.1395753883
3384	0.13957468
3385	0.1395741997
3386	0.139573503
3387	0.139573132
3388	0.139572823
3389	0.1395721304
3390	0.1395718012
3391	0.1395710519
3392	0.1395704164
3393	0.1395697165
3394	0.1395690718
3395	0.139568324
3396	0.1395676058
3397	0.1395672035
3398	0.1395667023
3399	0.1395657242
3400	0.139565404
3401	0.1395647007
3402	0.1395641234
3403	0.1395633602
3404	0.1395630344
3405	0.1395625825
3406	0.1395615841
3407	0.139560988
3408	0.1395598767
3409	0.1395589754
3410	0.1395587408
3411	0.1395582625
3412	0.1395578316
3413	0.1395574915
3414	0.1395568786
3415	0.1395560522
3416	0.1395553361
3417	0.1395547983
3418	0.1395542694
3419	0.1395537626
3420	0.13955315
3421	0.1395525221
3422	0.1395515055
3423	0.139551079
3424	0.1395504639
3425	0.1395499721
3426	0.1395496158
3427	0.1395488831
3428	0.1395481747
3429	0.1395477394
3430	0.1395471013
3431	0.1395463327
3432	0.1395457203
3433	0.1395450538
3434	0.1395440354
3435	0.1395431932
3436	0.1395424573
3437	0.139542214
3438	0.139541521
3439	0.1395409876
3440	0.139540216
3441	0.1395398637
3442	0.1395393205
3443	0.1395386594
3444	0.1395383856
3445	0.1395375015
3446	0.139536608
3447	0.1395357279
3448	0.1395348164
3449	0.1395338493
3450	0.1395333306
3451	0.1395326922
3452	0.1395322303
3453	0.1395317906
3454	0.1395313271
3455	0.1395309354
3456	0.1395303217
3457	0.1395297025
3458	0.1395293284
3459	0.1395285799
3460	0.1395278888
3461	0.1395269019
3462	0.1395262438
3463	0.1395255188
3464	0.1395252345
3465	0.1395247257
3466	0.1395240035
3467	0.1395234659
3468	0.1395229595
3469	0.1395226358
3470	0.1395218184
3471	0.1395213558
3472	0.1395211249
3473	0.1395207517
3474	0.1395203752
3475	0.1395196678
3476	0.1395189677
3477	0.139518302
3478	0.1395175773
3479	0.139517113
3480	0.1395163422
3481	0.1395157714
3482	0.1395150796
3483	0.1395148506
3484	0.1395140767
3485	0.1395136963
3486	0.1395128784
3487	0.1395123579
3488	0.1395115258
3489	0.1395108074
3490	0.1395104032
3491	0.1395101642
3492	0.1395096245
3493	0.1395089775
3494	0.1395080973
3495	0.1395076734
3496	0.1395069888
3497	0.1395063064
3498	0.1395055589
3499	0.139505041
3500	0.1395047035
3501	0.1395039853
3502	0.1395029143
3503	0.1395024165
3504	0.1395020683
3505	0.139501596
3506	0.139500776
3507	0.1395000943
3508	0.1394992537
3509	0.1394985219
3510	0.1394977313
3511	0.1394973403
3512	0.1394967239
3513	0.1394962203
3514	0.139495789
3515	0.1394944866
3516	0.139494023
3517	0.1394931507
3518	0.1394927364
3519	0.1394924276
3520	0.1394917248
3521	0.1394914201
3522	0.1394910911
3523	0.1394906307
3524	0.1394901742
3525	0.1394896625
3526	0.1394890034
3527	0.139488704
3528	0.1394881276
3529	0.1394874948
3530	0.1394868167
3531	0.1394860132
3532	0.1394856186
3533	0.1394853317
3534	0.1394844399
3535	0.1394833056
3536	0.1394829057
3537	0.1394822397
3538	0.1394818207
3539	0.1394815478
3540	0.1394812352
3541	0.1394802283
3542	0.1394800488
3543	0.1394792196
3544	0.1394784768
3545	0.1394781703
3546	0.1394775128
3547	0.1394768366
3548	0.1394761783
3549	0.1394756583
3550	0.1394749842
3551	0.1394744272
3552	0.139473628
3553	0.1394729012
3554	0.1394721375
3555	0.1394713801
3556	0.1394710641
3557	0.1394704538
3558	0.1394699489
3559	0.1394696054
3560	0.1394691043
3561	0.1394688938
3562	0.1394681619
3563	0.1394676715
3564	0.1394673908
3565	0.1394667349
3566	0.1394659746
3567	0.1394654349
3568	0.1394648823
3569	0.1394640473
3570	0.1394633207
3571	0.1394627803
3572	0.1394623119
3573	0.1394612283
3574	0.1394608333
3575	0.1394602072
3576	0.1394592502
3577	0.1394588152
3578	0.139458301
3579	0.1394579453
3580	0.139457473
3581	0.139457043
3582	0.1394564631
3583	0.1394559704
3584	0.1394553485
3585	0.1394550647
3586	0.1394546274
3587	0.1394537111
3588	0.1394530087
3589	0.1394527075
3590	0.1394520149
3591	0.1394513778
3592	0.1394506271
3593	0.1394500259
3594	0.1394491916
3595	0.1394486518
3596	0.1394480324
3597	0.1394475951
3598	0.1394471954
3599	0.1394465223
3600	0.1394462739
3601	0.139445765
3602	0.1394450228
3603	0.1394447014
3604	0.1394438558
3605	0.1394429597
3606	0.1394424231
3607	0.1394417911
3608	0.1394410747
3609	0.1394399269
3610	0.139439128
3611	0.1394383204
3612	0.1394375384
3613	0.1394371506
3614	0.139436524
3615	0.1394362428
3616	0.1394358382
3617	0.1394351169
3618	0.1394347997
3619	0.1394344568
3620	0.1394337691
3621	0.1394326379
3622	0.1394322473
3623	0.1394316035
3624	0.1394309889
3625	0.1394303584
3626	0.1394301082
3627	0.1394296463
3628	0.1394293575
3629	0.1394287938
3630	0.139428506
3631	0.1394281914
3632	0.1394272343
3633	0.1394265311
3634	0.1394262308
3635	0.1394257835
3636	0.1394254483
3637	0.1394246797
3638	0.1394232053
3639	0.1394222719
3640	0.1394219289
3641	0.1394214267
3642	0.1394208044
3643	0.1394199968
3644	0.1394189846
3645	0.1394185896
3646	0.1394176307
3647	0.139417123
3648	0.1394166968
3649	0.1394163937
3650	0.1394158369
3651	0.1394154607
3652	0.1394151229
3653	0.1394148492
3654	0.1394141279
3655	0.1394134046
3656	0.139412407
3657	0.139412046
3658	0.1394113054
3659	0.139410722
3660	0.1394100417
3661	0.1394095291
3662	0.1394092422
3663	0.1394089199
3664	0.1394084869
3665	0.1394076971
3666	0.1394070975
3667	0.1394061231
3668	0.1394056351
3669	0.1394049426
3670	0.1394043197
3671	0.1394038371
3672	0.1394034941
3673	0.139402994
3674	0.1394021774
3675	0.1394017077
3676	0.1394013522
3677	0.1394004433
3678	0.1393995639
3679	0.1393990336
3680	0.1393985949
3681	0.1393976214
3682	0.1393969796
3683	0.1393964972
3684	0.1393950636
3685	0.1393944961
3686	0.1393940883
3687	0.1393935602
3688	0.1393931601
3689	0.1393925417
3690	0.1393921446
3691	0.1393913249
3692	0.1393906536
3693	0.1393902835
3694	0.1393897614
3695	0.139389313
3696	0.1393887564
3697	0.1393881449
3698	0.1393876198
3699	0.1393867532
3700	0.1393861818
3701	0.1393857685
3702	0.1393852707
3703	0.1393847245
3704	0.1393840826
3705	0.1393837245
3706	0.1393822312
3707	0.1393813143
3708	0.139380574
3709	0.13938025
3710	0.139379809
3711	0.1393792827
3712	0.1393784061
3713	0.139377885
3714	0.1393772999
3715	0.1393765061
3716	0.1393758629
3717	0.1393754018
3718	0.1393748432
3719	0.1393743458
3720	0.1393739677
3721	0.1393733085
3722	0.1393725694
3723	0.1393718785
3724	0.1393711825
3725	0.1393706122
3726	0.1393699556
3727	0.1393692974
3728	0.1393690037
3729	0.1393684062
3730	0.1393676425
3731	0.1393673292
3732	0.1393666565
3733	0.1393658947
3734	0.1393652564
3735	0.139364761
3736	0.1393641309
3737	0.1393634513
3738	0.139362976
3739	0.1393620167
3740	0.1393617347
3741	0.1393614017
3742	0.1393609245
3743	0.1393606629
3744	0.1393600574
3745	0.1393596903
3746	0.1393591802
3747	0.1393585026
3748	0.1393576568
3749	0.1393571576
3750	0.1393566269
3751	0.1393560442
3752	0.1393558233
3753	0.1393553761
3754	0.1393548204
3755	0.1393539655
3756	0.139353457
3757	0.1393528859
3758	0.1393525496
3759	0.1393522195
3760	0.139351605
3761	0.1393508348
3762	0.1393504913
3763	0.1393497622
3764	0.1393489369
3765	0.1393480922
3766	0.1393476543
3767	0.1393470685
3768	0.1393464009
3769	0.1393455886
3770	0.1393450479
3771	0.1393447047
3772	0.1393444015
3773	0.1393438922
3774	0.1393430054
3775	0.1393423962
3776	0.1393417235
3777	0.1393410511
3778	0.1393404424
3779	0.139339683
3780	0.1393392433
3781	0.139338533
3782	0.1393382959
3783	0.1393375737
3784	0.1393371944
3785	0.1393368209
3786	0.1393360612
3787	0.139335483
3788	0.1393351359
3789	0.1393345984
3790	0.1393340411
3791	0.1393334758
3792	0.1393326716
3793	0.1393322819
3794	0.1393316802
3795	0.1393310049
3796	0.1393303492
3797	0.1393299424
3798	0.1393292051
3799	0.1393288108
3800	0.1393284601
3801	0.1393282003
3802	0.139327831
3803	0.1393274785
3804	0.1393271683
3805	0.1393265109
3806	0.1393258928
3807	0.1393253805
3808	0.1393246811
3809	0.1393241123
3810	0.1393238101
3811	0.1393223992
3812	0.1393219308
3813	0.1393212038
3814	0.1393207891
3815	0.1393202802
3816	0.13931983
3817	0.1393194513
3818	0.139318893
3819	0.1393186103
3820	0.1393183439
3821	0.139317818
3822	0.1393172811
3823	0.1393165009
3824	0.1393158472
3825	0.1393154478
3826	0.1393149041
3827	0.1393141348
3828	0.1393137195
3829	0.1393131511
3830	0.1393124082
3831	0.1393118491
3832	0.1393105708
3833	0.1393099437
3834	0.1393097377
3835	0.1393092101
3836	0.1393086846
3837	0.1393079319
3838	0.1393073796
3839	0.1393070562
3840	0.1393067579
3841	0.1393063508
3842	0.1393058023
3843	0.1393049293
3844	0.1393045749
3845	0.1393040381
3846	0.1393038095
3847	0.1393032688
3848	0.1393029298
3849	0.13930237
3850	0.1393017643
3851	0.1393011162
3852	0.1393003162
3853	0.1392998159
3854	0.1392994705
3855	0.1392988765
3856	0.1392983246
3857	0.1392980001
3858	0.139297724
3859	0.1392970962
3860	0.1392963179
3861	0.1392958861
3862	0.1392952542
3863	0.1392948494
3864	0.1392942722
3865	0.1392938569
3866	0.1392933581
3867	0.139292983
3868	0.1392925911
3869	0.1392920349
3870	0.1392915909
3871	0.1392910432
3872	0.1392904913
3873	0.1392895661
3874	0.1392891163
3875	0.1392882543
3876	0.1392879001
3877	0.139287316
3878	0.1392867866
3879	0.1392864105
3880	0.1392854859
3881	0.1392850825
3882	0.1392846654
3883	0.1392841871
3884	0.1392838423
3885	0.1392834262
3886	0.1392829121
3887	0.139282176
3888	0.1392818016
3889	0.139281156
3890	0.1392802695
3891	0.1392796829
3892	0.1392791446
3893	0.1392785545
3894	0.1392781343
3895	0.1392776546
3896	0.139277351
3897	0.139276886
3898	0.1392763968
3899	0.1392756951
3900	0.1392751608
3901	0.1392745303
3902	0.1392736966
3903	0.1392733492
3904	0.1392726908
3905	0.1392721161
3906	0.1392712442
3907	0.1392706152
3908	0.1392701582
3909	0.1392698638
3910	0.1392693529
3911	0.1392688217
3912	0.1392682782
3913	0.139267573
3914	0.1392670961
3915	0.1392661302
3916	0.1392658292
3917	0.1392651584
3918	0.1392644678
3919	0.1392641422
3920	0.139262869
3921	0.1392624589
3922	0.1392620181
3923	0.1392614411
3924	0.1392609166
3925	0.1392606503
3926	0.1392603172
3927	0.1392598972
3928	0.1392593091
3929	0.1392587582
3930	0.1392583647
3931	0.139258045
3932	0.1392576729
3933	0.1392571766
3934	0.1392566237
3935	0.1392561056
3936	0.1392557796
3937	0.1392553177
3938	0.1392545919
3939	0.1392541696
3940	0.1392539089
3941	0.139253648
3942	0.1392529565
3943	0.139252472
3944	0.1392518269
3945	0.1392511012
3946	0.1392505911
3947	0.1392501464
3948	0.1392498356
3949	0.1392496935
3950	0.1392492598
3951	0.1392486966
3952	0.1392481591
3953	0.1392476233
3954	0.1392472118
3955	0.1392467755
3956	0.1392463806
3957	0.1392458213
3958	0.1392453625
3959	0.1392448995
3960	0.1392443035
3961	0.139243983
3962	0.1392432765
3963	0.1392428128
3964	0.1392421608
3965	0.1392416325
3966	0.1392413703
3967	0.1392411079
3968	0.1392404775
3969	0.1392393657
3970	0.1392390198
3971	0.1392387165
3972	0.139238207
3973	0.1392378359
3974	0.139237642
3975	0.1392371085
3976	0.1392365099
3977	0.1392360633
3978	0.139235777
3979	0.1392354782
3980	0.1392351811
3981	0.1392347614
3982	0.1392338856
3983	0.1392334922
3984	0.1392330594
3985	0.1392322216
3986	0.1392318393
3987	0.1392314827
3988	0.1392308583
3989	0.1392303916
3990	0.1392298158
3991	0.1392294907
3992	0.1392289079
3993	0.1392283315
3994	0.1392278474
3995	0.1392274553
3996	0.1392271036
3997	0.1392264404
3998	0.139225918
3999	0.1392254645
4000	0.1392248307
4001	0.1392243275
4002	0.1392239312
4003	0.1392233251
4004	0.1392225629
4005	0.1392221959
4006	0.1392218884
4007	0.1392213815
4008	0.1392209437
4009	0.1392206729
4010	0.1392200506
4011	0.1392197343
4012	0.1392191996
4013	0.1392185736
4014	0.1392180749
4015	0.1392177339
4016	0.1392172498
4017	0.1392167435
4018	0.1392158105
4019	0.1392154002
4020	0.1392147461
4021	0.1392138361
4022	0.1392132701
4023	0.1392126183
4024	0.1392119885
4025	0.1392115937
4026	0.1392112646
4027	0.1392105615
4028	0.1392099415
4029	0.1392093604
4030	0.1392085949
4031	0.1392082934
4032	0.1392077956
4033	0.139207331
4034	0.1392068875
4035	0.1392065602
4036	0.1392061943
4037	0.1392052663
4038	0.1392047925
4039	0.1392045224
4040	0.1392038174
4041	0.1392032379
4042	0.1392026741
4043	0.1392024133
4044	0.1392020373
4045	0.1392011267
4046	0.139200413
4047	0.1392000842
4048	0.1391997209
4049	0.139199128
4050	0.1391987849
4051	0.1391981728
4052	0.1391978483
4053	0.1391974663
4054	0.1391970896
4055	0.1391964398
4056	0.1391960298
4057	0.139195766
4058	0.1391952401
4059	0.1391946172
4060	0.1391941639
4061	0.1391935353
4062	0.1391930592
4063	0.1391921294
4064	0.1391919333
4065	0.13919164
4066	0.1391913224
4067	0.1391907126
4068	0.1391898993
4069	0.1391895263
4070	0.1391892468
4071	0.1391884246
4072	0.1391877886
4073	0.1391870723
4074	0.1391868777
4075	0.1391862725
4076	0.1391855179
4077	0.1391850638
4078	0.1391846511
4079	0.1391841657
4080	0.1391832648
4081	0.1391826219
4082	0.1391816462
4083	0.139180998
4084	0.1391804852
4085	0.1391796558
4086	0.1391789054
4087	0.1391781933
4088	0.1391777347
4089	0.1391773853
4090	0.1391769458
4091	0.1391765441
4092	0.1391760091
4093	0.1391754571
4094	0.1391748166
4095	0.1391743638
4096	0.139173766
4097	0.1391732303
4098	0.1391724635
4099	0.13917213
4100	0.1391715812
4101	0.1391711259
4102	0.1391707171
4103	0.1391699965
4104	0.1391693882
4105	0.1391687263
4106	0.1391682798
4107	0.1391676945
4108	0.1391671914
4109	0.1391668168
4110	0.1391661096
4111	0.1391657007
4112	0.1391652501
4113	0.1391646073
4114	0.1391638755
4115	0.1391631833
4116	0.139162792
4117	0.1391621288
4118	0.1391615982
4119	0.1391610134
4120	0.139160571
4121	0.1391599681
4122	0.1391595287
4123	0.1391590572
4124	0.1391580582
4125	0.1391574676
4126	0.1391572399
4127	0.1391565931
4128	0.1391560063
4129	0.1391553508
4130	0.139155056
4131	0.1391542644
4132	0.1391539743
4133	0.1391533947
4134	0.139153097
4135	0.1391527244
4136	0.1391524984
4137	0.1391519131
4138	0.1391513669
4139	0.1391508596
4140	0.1391501828
4141	0.1391495043
4142	0.1391493127
4143	0.1391490027
4144	0.1391478802
4145	0.1391474571
4146	0.1391465678
4147	0.1391459441
4148	0.139145538
4149	0.1391452586
4150	0.1391443135
4151	0.1391438956
4152	0.1391434775
4153	0.1391428405
4154	0.139142206
4155	0.1391417335
4156	0.1391409515
4157	0.139140161
4158	0.1391397978
4159	0.1391392802
4160	0.1391387716
4161	0.1391379733
4162	0.1391374754
4163	0.1391371516
4164	0.1391365901
4165	0.1391363106
4166	0.1391358832
4167	0.1391353779
4168	0.1391350238
4169	0.1391347226
4170	0.139134462
4171	0.1391340558
4172	0.1391333912
4173	0.1391328197
4174	0.1391322828
4175	0.1391319256
4176	0.1391315348
4177	0.1391311475
4178	0.1391303808
4179	0.1391299993
4180	0.1391295186
4181	0.1391285859
4182	0.1391281735
4183	0.1391275437
4184	0.1391271009
4185	0.139126844
4186	0.1391264994
4187	0.1391257606
4188	0.1391252962
4189	0.1391248778
4190	0.1391242716
4191	0.1391237347
4192	0.1391230724
4193	0.1391225026
4194	0.1391221495
4195	0.1391217242
4196	0.1391210278
4197	0.1391205156
4198	0.1391200012
4199	0.1391192854
4200	0.1391187895
4201	0.1391183592
4202	0.1391178164
4203	0.1391174264
4204	0.1391169135
4205	0.1391165278
4206	0.1391154508
4207	0.1391151418
4208	0.1391149618
4209	0.1391147461
4210	0.1391142343
4211	0.1391137491
4212	0.1391134924
4213	0.1391126082
4214	0.1391124738
4215	0.1391119105
4216	0.1391112155
4217	0.1391105965
4218	0.1391101909
4219	0.1391095139
4220	0.1391091798
4221	0.1391083922
4222	0.1391076397
4223	0.1391072515
4224	0.1391066978
4225	0.1391063483
4226	0.1391060478
4227	0.1391054352
4228	0.1391050251
4229	0.1391048312
4230	0.1391042782
4231	0.1391034145
4232	0.1391026776
4233	0.1391023945
4234	0.1391019838
4235	0.1391014252
4236	0.1391009069
4237	0.1391003954
4238	0.1390998404
4239	0.1390996167
4240	0.1390989315
4241	0.1390981821
4242	0.1390977472
4243	0.139097357
4244	0.1390968985
4245	0.1390965918
4246	0.1390963524
4247	0.1390958939
4248	0.1390951586
4249	0.1390948048
4250	0.1390945081
4251	0.1390941477
4252	0.1390935807
4253	0.13909327
4254	0.1390927355
4255	0.1390920432
4256	0.1390916906
4257	0.1390912916
4258	0.1390909283
4259	0.1390903845
4260	0.1390898416
4261	0.1390895063
4262	0.1390891364
4263	0.1390887636
4264	0.1390881708
4265	0.1390876615
4266	0.1390872586
4267	0.1390868665
4268	0.1390866503
4269	0.1390861535
4270	0.1390856124
4271	0.139085149
4272	0.1390846418
4273	0.1390840093
4274	0.1390835753
4275	0.1390832044
4276	0.1390827851
4277	0.1390823823
4278	0.1390820315
4279	0.1390815168
4280	0.1390810968
4281	0.139080867
4282	0.1390803211
4283	0.1390797583
4284	0.1390789697
4285	0.1390779828
4286	0.1390777267
4287	0.1390770167
4288	0.1390768588
4289	0.1390760749
4290	0.1390757919
4291	0.1390753358
4292	0.1390749548
4293	0.139073956
4294	0.1390737911
4295	0.1390731024
4296	0.1390724985
4297	0.1390720339
4298	0.1390714761
4299	0.1390709389
4300	0.1390705475
4301	0.1390700027
4302	0.1390693744
4303	0.1390686344
4304	0.1390683891
4305	0.139068
4306	0.1390672697
4307	0.1390666454
4308	0.1390661327
4309	0.139065836
4310	0.1390653886
4311	0.1390649973
4312	0.1390644207
4313	0.1390637588
4314	0.1390633954
4315	0.1390630293
4316	0.1390627476
4317	0.1390624685
4318	0.1390621061
4319	0.1390617825
4320	0.1390612104
4321	0.1390606519
4322	0.139059814
4323	0.1390594446
4324	0.1390591843
4325	0.1390585828
4326	0.1390583457
4327	0.1390579815
4328	0.1390571991
4329	0.1390568788
4330	0.1390564589
4331	0.1390559012
4332	0.1390555322
4333	0.1390553652
4334	0.1390546348
4335	0.1390543716
4336	0.1390538911
4337	0.1390535329
4338	0.1390533826
